number,raw_title,link,repo_name,repo_url,created_at,updated_at,closed_at,pull_request,filter,title,repository
29,BUG: Error creating NodePool while deploying on GKE,https://github.com/alan-turing-institute/binderhub-deploy-gke/issues/29,alan-turing-institute/binderhub-deploy-gke,https://github.com/alan-turing-institute/binderhub-deploy-gke,2021-12-07T14:52:37Z,2021-12-10T20:35:08Z,2021-12-10T20:35:08Z,False,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke/issues/29"" rel=""noopener noreferrer"" target=""_blank"">BUG: Error creating NodePool while deploying on GKE</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy-gke</a>"
30,Switch to CALVER image tagging,https://github.com/alan-turing-institute/binderhub-deploy-gke/issues/30,alan-turing-institute/binderhub-deploy-gke,https://github.com/alan-turing-institute/binderhub-deploy-gke,2021-12-10T19:19:37Z,2021-12-10T20:25:54Z,2021-12-10T20:25:54Z,False,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke/issues/30"" rel=""noopener noreferrer"" target=""_blank"">Switch to CALVER image tagging</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy-gke</a>"
476,Collaborate on Binder User Workshop?,https://github.com/jupyterhub/team-compass/issues/476,jupyterhub/team-compass,https://github.com/jupyterhub/team-compass,2021-11-25T19:20:25Z,2021-12-07T20:50:22Z,2021-12-07T20:50:22Z,False,closed_last_month,"<a href=""https://github.com/jupyterhub/team-compass/issues/476"" rel=""noopener noreferrer"" target=""_blank"">Collaborate on Binder User Workshop?</a>","<a href=""https://github.com/jupyterhub/team-compass"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/team-compass</a>"
324,"Team Sync - Monday, December 6th",https://github.com/2i2c-org/team-compass/issues/324,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-12-06T07:10:29Z,2021-12-07T15:07:24Z,2021-12-07T15:07:24Z,False,closed_last_month,"<a href=""https://github.com/2i2c-org/team-compass/issues/324"" rel=""noopener noreferrer"" target=""_blank"">Team Sync - Monday, December 6th</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
841,Automating deployments to Azure hubs,https://github.com/2i2c-org/infrastructure/issues/841,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-11-19T16:32:59Z,2021-12-02T13:14:30Z,2021-12-02T13:14:30Z,False,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/issues/841"" rel=""noopener noreferrer"" target=""_blank"">Automating deployments to Azure hubs</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
322,Support Steward: <name>,https://github.com/2i2c-org/team-compass/issues/322,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-12-01T07:10:25Z,2021-12-01T19:02:10Z,2021-12-01T08:42:34Z,False,closed_last_month,"<a href=""https://github.com/2i2c-org/team-compass/issues/322"" rel=""noopener noreferrer"" target=""_blank"">Support Steward: <name></a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
81,How to work with virtual environments (installing different kernels) [Openscapes],https://github.com/2i2c-org/pilot/issues/81,2i2c-org/pilot,https://github.com/2i2c-org/pilot,2021-07-13T16:43:15Z,2021-12-01T15:36:46Z,2021-12-01T15:36:46Z,False,closed_last_month,"<a href=""https://github.com/2i2c-org/pilot/issues/81"" rel=""noopener noreferrer"" target=""_blank"">How to work with virtual environments (installing different kernels) [Openscapes]</a>","<a href=""https://github.com/2i2c-org/pilot"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/pilot</a>"
317,Support Steward: Sarah Gibson,https://github.com/2i2c-org/team-compass/issues/317,2i2c-org/team-compass,https://github.com/2i2c-org/team-compass,2021-11-24T22:30:32Z,2021-12-01T10:00:29Z,2021-12-01T10:00:29Z,False,closed_last_month,"<a href=""https://github.com/2i2c-org/team-compass/issues/317"" rel=""noopener noreferrer"" target=""_blank"">Support Steward: Sarah Gibson</a>","<a href=""https://github.com/2i2c-org/team-compass"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/team-compass</a>"
111,Adding submenu functionality to nav bar,https://github.com/sgibson91/sgibson91.github.io/pull/111,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-23T22:16:46Z,2021-12-28T18:41:33Z,2021-12-28T18:41:33Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/111"" rel=""noopener noreferrer"" target=""_blank"">Adding submenu functionality to nav bar</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
110,Tweaking the site,https://github.com/sgibson91/sgibson91.github.io/pull/110,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-23T20:18:15Z,2021-12-23T20:19:17Z,2021-12-23T20:19:17Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/110"" rel=""noopener noreferrer"" target=""_blank"">Tweaking the site</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
408,Bumping versions of helm chart dependencies,https://github.com/alan-turing-institute/hub23-deploy/pull/408,alan-turing-institute/hub23-deploy,https://github.com/alan-turing-institute/hub23-deploy,2021-12-23T10:04:32Z,2021-12-23T11:38:11Z,2021-12-23T11:38:10Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/hub23-deploy/pull/408"" rel=""noopener noreferrer"" target=""_blank"">Bumping versions of helm chart dependencies</a>","<a href=""https://github.com/alan-turing-institute/hub23-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/hub23-deploy</a>"
109,Update CI,https://github.com/sgibson91/sgibson91.github.io/pull/109,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-22T15:06:08Z,2021-12-22T15:07:24Z,2021-12-22T15:07:23Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/109"" rel=""noopener noreferrer"" target=""_blank"">Update CI</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
108,Update anatole theme,https://github.com/sgibson91/sgibson91.github.io/pull/108,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-22T14:56:20Z,2021-12-22T14:56:51Z,2021-12-22T14:56:51Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/108"" rel=""noopener noreferrer"" target=""_blank"">Update anatole theme</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
107,Update mergify rules,https://github.com/sgibson91/sgibson91.github.io/pull/107,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-22T14:52:47Z,2021-12-22T14:53:26Z,2021-12-22T14:53:26Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/107"" rel=""noopener noreferrer"" target=""_blank"">Update mergify rules</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
103,Change spellcheck action to be used,https://github.com/sgibson91/sgibson91.github.io/pull/103,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-22T13:00:03Z,2021-12-22T14:51:19Z,2021-12-22T13:52:48Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/103"" rel=""noopener noreferrer"" target=""_blank"">Change spellcheck action to be used</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
106,Fix typos and add CI workflow for spellcheck,https://github.com/sgibson91/sgibson91.github.io/pull/106,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-22T14:46:27Z,2021-12-22T14:50:49Z,2021-12-22T14:50:47Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/106"" rel=""noopener noreferrer"" target=""_blank"">Fix typos and add CI workflow for spellcheck</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
105,Remove spellcheck CI,https://github.com/sgibson91/sgibson91.github.io/pull/105,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-22T13:54:54Z,2021-12-22T13:55:46Z,2021-12-22T13:55:46Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/105"" rel=""noopener noreferrer"" target=""_blank"">Remove spellcheck CI</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
250,"ci: stop test build of docs on circleci, update RTD config",https://github.com/jupyterhub/binder/pull/250,jupyterhub/binder,https://github.com/jupyterhub/binder,2021-12-06T13:05:25Z,2021-12-22T13:33:49Z,2021-12-06T13:09:26Z,True,closed_last_month,"<a href=""https://github.com/jupyterhub/binder/pull/250"" rel=""noopener noreferrer"" target=""_blank"">ci: stop test build of docs on circleci, update RTD config</a>","<a href=""https://github.com/jupyterhub/binder"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/binder</a>"
104,Create dependabot.yml to auto-update GitHub Actions,https://github.com/sgibson91/sgibson91.github.io/pull/104,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-22T13:12:34Z,2021-12-22T13:13:23Z,2021-12-22T13:13:23Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/104"" rel=""noopener noreferrer"" target=""_blank"">Create dependabot.yml to auto-update GitHub Actions</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
102,Fix typo,https://github.com/sgibson91/sgibson91.github.io/pull/102,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-22T12:51:51Z,2021-12-22T12:52:55Z,2021-12-22T12:52:54Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/102"" rel=""noopener noreferrer"" target=""_blank"">Fix typo</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
101,Update tag line for website,https://github.com/sgibson91/sgibson91.github.io/pull/101,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-22T12:47:47Z,2021-12-22T12:48:57Z,2021-12-22T12:48:57Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/101"" rel=""noopener noreferrer"" target=""_blank"">Update tag line for website</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
407,Bumping versions of helm chart dependencies,https://github.com/alan-turing-institute/hub23-deploy/pull/407,alan-turing-institute/hub23-deploy,https://github.com/alan-turing-institute/hub23-deploy,2021-12-22T10:04:47Z,2021-12-22T10:10:24Z,2021-12-22T10:09:55Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/hub23-deploy/pull/407"" rel=""noopener noreferrer"" target=""_blank"">Bumping versions of helm chart dependencies</a>","<a href=""https://github.com/alan-turing-institute/hub23-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/hub23-deploy</a>"
141,Tweak the inputs to Docker metadata further,https://github.com/alan-turing-institute/binderhub-deploy/pull/141,alan-turing-institute/binderhub-deploy,https://github.com/alan-turing-institute/binderhub-deploy,2021-12-20T16:34:05Z,2021-12-20T16:50:05Z,2021-12-20T16:50:04Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy/pull/141"" rel=""noopener noreferrer"" target=""_blank"">Tweak the inputs to Docker metadata further</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy</a>"
140,Clean-up,https://github.com/alan-turing-institute/binderhub-deploy/pull/140,alan-turing-institute/binderhub-deploy,https://github.com/alan-turing-institute/binderhub-deploy,2021-12-20T16:20:10Z,2021-12-20T16:30:27Z,2021-12-20T16:30:26Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy/pull/140"" rel=""noopener noreferrer"" target=""_blank"">Clean-up</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy</a>"
139,Use docker metadata action to generate tags,https://github.com/alan-turing-institute/binderhub-deploy/pull/139,alan-turing-institute/binderhub-deploy,https://github.com/alan-turing-institute/binderhub-deploy,2021-12-20T16:12:06Z,2021-12-20T16:14:46Z,2021-12-20T16:14:46Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy/pull/139"" rel=""noopener noreferrer"" target=""_blank"">Use docker metadata action to generate tags</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy</a>"
138,Release v1.3.1,https://github.com/alan-turing-institute/binderhub-deploy/pull/138,alan-turing-institute/binderhub-deploy,https://github.com/alan-turing-institute/binderhub-deploy,2021-12-20T15:33:44Z,2021-12-20T15:35:35Z,2021-12-20T15:35:34Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy/pull/138"" rel=""noopener noreferrer"" target=""_blank"">Release v1.3.1</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy</a>"
137,Update .dockerignore,https://github.com/alan-turing-institute/binderhub-deploy/pull/137,alan-turing-institute/binderhub-deploy,https://github.com/alan-turing-institute/binderhub-deploy,2021-12-20T15:26:35Z,2021-12-20T15:29:23Z,2021-12-20T15:29:22Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy/pull/137"" rel=""noopener noreferrer"" target=""_blank"">Update .dockerignore</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy</a>"
900,Add UToronto announcement about support website,https://github.com/2i2c-org/infrastructure/pull/900,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-15T12:37:44Z,2021-12-17T16:31:41Z,2021-12-17T16:31:41Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/900"" rel=""noopener noreferrer"" target=""_blank"">Add UToronto announcement about support website</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
479,Add December meeting notes,https://github.com/jupyterhub/team-compass/pull/479,jupyterhub/team-compass,https://github.com/jupyterhub/team-compass,2021-12-17T11:47:01Z,2021-12-17T11:57:18Z,2021-12-17T11:57:18Z,True,closed_last_month,"<a href=""https://github.com/jupyterhub/team-compass/pull/479"" rel=""noopener noreferrer"" target=""_blank"">Add December meeting notes</a>","<a href=""https://github.com/jupyterhub/team-compass"" rel=""noopener noreferrer"" target=""_blank"">jupyterhub/team-compass</a>"
902,Add Carbon Plan Azure cluster to list of autodeployed hubs,https://github.com/2i2c-org/infrastructure/pull/902,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-16T10:58:45Z,2021-12-16T11:09:06Z,2021-12-16T11:09:05Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/902"" rel=""noopener noreferrer"" target=""_blank"">Add Carbon Plan Azure cluster to list of autodeployed hubs</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
901,Deploy utoronto hubs from CI,https://github.com/2i2c-org/infrastructure/pull/901,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-15T13:37:45Z,2021-12-16T11:06:42Z,2021-12-16T10:32:12Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/901"" rel=""noopener noreferrer"" target=""_blank"">Deploy utoronto hubs from CI</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
100,Add calendly link to site,https://github.com/sgibson91/sgibson91.github.io/pull/100,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-15T18:00:17Z,2021-12-15T18:01:28Z,2021-12-15T18:01:27Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/100"" rel=""noopener noreferrer"" target=""_blank"">Add calendly link to site</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
99,Update CI workflows,https://github.com/sgibson91/sgibson91.github.io/pull/99,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-15T14:56:25Z,2021-12-15T17:55:35Z,2021-12-15T17:55:34Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/99"" rel=""noopener noreferrer"" target=""_blank"">Update CI workflows</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
98,Add AGU Fall Meeting talk to speaking page,https://github.com/sgibson91/sgibson91.github.io/pull/98,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-15T14:50:26Z,2021-12-15T14:51:33Z,2021-12-15T14:51:32Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/98"" rel=""noopener noreferrer"" target=""_blank"">Add AGU Fall Meeting talk to speaking page</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
97,Add SocRSE Career Case Study to media page,https://github.com/sgibson91/sgibson91.github.io/pull/97,sgibson91/sgibson91.github.io,https://github.com/sgibson91/sgibson91.github.io,2021-12-15T14:43:29Z,2021-12-15T14:44:13Z,2021-12-15T14:44:13Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/sgibson91.github.io/pull/97"" rel=""noopener noreferrer"" target=""_blank"">Add SocRSE Career Case Study to media page</a>","<a href=""https://github.com/sgibson91/sgibson91.github.io"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/sgibson91.github.io</a>"
35,Create a template for adding abstracts to the repository,https://github.com/sgibson91/ssi-fellowship/pull/35,sgibson91/ssi-fellowship,https://github.com/sgibson91/ssi-fellowship,2021-12-14T15:49:39Z,2021-12-14T15:49:49Z,2021-12-14T15:49:49Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/ssi-fellowship/pull/35"" rel=""noopener noreferrer"" target=""_blank"">Create a template for adding abstracts to the repository</a>","<a href=""https://github.com/sgibson91/ssi-fellowship"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/ssi-fellowship</a>"
136,Fix helm stable chart install,https://github.com/alan-turing-institute/binderhub-deploy/pull/136,alan-turing-institute/binderhub-deploy,https://github.com/alan-turing-institute/binderhub-deploy,2021-12-14T12:06:15Z,2021-12-14T12:14:30Z,2021-12-14T12:14:30Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy/pull/136"" rel=""noopener noreferrer"" target=""_blank"">Fix helm stable chart install</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy</a>"
89,Update benefits and salaries for CS&S,https://github.com/2i2c-org/2i2c-org.github.io/pull/89,2i2c-org/2i2c-org.github.io,https://github.com/2i2c-org/2i2c-org.github.io,2021-12-09T18:11:16Z,2021-12-13T22:24:18Z,2021-12-13T22:24:17Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/2i2c-org.github.io/pull/89"" rel=""noopener noreferrer"" target=""_blank"">Update benefits and salaries for CS&S</a>","<a href=""https://github.com/2i2c-org/2i2c-org.github.io"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/2i2c-org.github.io</a>"
891,Update memory guarantees for Carbon Plan's nodes,https://github.com/2i2c-org/infrastructure/pull/891,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-10T14:26:11Z,2021-12-13T17:16:18Z,2021-12-10T15:00:57Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/891"" rel=""noopener noreferrer"" target=""_blank"">Update memory guarantees for Carbon Plan's nodes</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
886,Add config for a prod UToronto hub,https://github.com/2i2c-org/infrastructure/pull/886,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-09T14:00:44Z,2021-12-13T07:56:59Z,2021-12-13T07:56:14Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/886"" rel=""noopener noreferrer"" target=""_blank"">Add config for a prod UToronto hub</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
36,Fix-setup,https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/36,alan-turing-institute/binderhub-deploy-gke,https://github.com/alan-turing-institute/binderhub-deploy-gke,2021-12-10T21:10:04Z,2021-12-10T21:17:34Z,2021-12-10T21:17:33Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/36"" rel=""noopener noreferrer"" target=""_blank"">Fix-setup</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy-gke</a>"
37,Update path triggers for linting CI jobs,https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/37,alan-turing-institute/binderhub-deploy-gke,https://github.com/alan-turing-institute/binderhub-deploy-gke,2021-12-10T21:13:44Z,2021-12-10T21:17:17Z,2021-12-10T21:17:16Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/37"" rel=""noopener noreferrer"" target=""_blank"">Update path triggers for linting CI jobs</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy-gke</a>"
35,Update status badges in README,https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/35,alan-turing-institute/binderhub-deploy-gke,https://github.com/alan-turing-institute/binderhub-deploy-gke,2021-12-10T20:39:56Z,2021-12-10T20:42:26Z,2021-12-10T20:42:25Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/35"" rel=""noopener noreferrer"" target=""_blank"">Update status badges in README</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy-gke</a>"
34,Update version of terraform google provider,https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/34,alan-turing-institute/binderhub-deploy-gke,https://github.com/alan-turing-institute/binderhub-deploy-gke,2021-12-10T20:30:51Z,2021-12-10T20:35:09Z,2021-12-10T20:35:08Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/34"" rel=""noopener noreferrer"" target=""_blank"">Update version of terraform google provider</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy-gke</a>"
33,Fix Docker image build,https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/33,alan-turing-institute/binderhub-deploy-gke,https://github.com/alan-turing-institute/binderhub-deploy-gke,2021-12-10T20:21:07Z,2021-12-10T20:25:27Z,2021-12-10T20:25:25Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/33"" rel=""noopener noreferrer"" target=""_blank"">Fix Docker image build</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy-gke</a>"
32,Update action versions,https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/32,alan-turing-institute/binderhub-deploy-gke,https://github.com/alan-turing-institute/binderhub-deploy-gke,2021-12-10T20:03:40Z,2021-12-10T20:06:58Z,2021-12-10T20:06:57Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/32"" rel=""noopener noreferrer"" target=""_blank"">Update action versions</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy-gke</a>"
31,Use CALVER for image tags,https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/31,alan-turing-institute/binderhub-deploy-gke,https://github.com/alan-turing-institute/binderhub-deploy-gke,2021-12-10T19:45:47Z,2021-12-10T20:05:00Z,2021-12-10T20:04:58Z,True,closed_last_month,"<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke/pull/31"" rel=""noopener noreferrer"" target=""_blank"">Use CALVER for image tags</a>","<a href=""https://github.com/alan-turing-institute/binderhub-deploy-gke"" rel=""noopener noreferrer"" target=""_blank"">alan-turing-institute/binderhub-deploy-gke</a>"
889,Add docs on how to move data from an NFS server to AzureFile NFS storage,https://github.com/2i2c-org/infrastructure/pull/889,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-10T12:03:20Z,2021-12-10T16:35:12Z,2021-12-10T16:01:58Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/889"" rel=""noopener noreferrer"" target=""_blank"">Add docs on how to move data from an NFS server to AzureFile NFS storage</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
887,Tweaking NFS settings and enabling for UToronto and CarbonPlan on Azure,https://github.com/2i2c-org/infrastructure/pull/887,2i2c-org/infrastructure,https://github.com/2i2c-org/infrastructure,2021-12-09T14:37:04Z,2021-12-10T14:21:39Z,2021-12-10T14:21:37Z,True,closed_last_month,"<a href=""https://github.com/2i2c-org/infrastructure/pull/887"" rel=""noopener noreferrer"" target=""_blank"">Tweaking NFS settings and enabling for UToronto and CarbonPlan on Azure</a>","<a href=""https://github.com/2i2c-org/infrastructure"" rel=""noopener noreferrer"" target=""_blank"">2i2c-org/infrastructure</a>"
94,Enable NFS home directory for UToronto,https://github.com/sgibson91/pilot-hubs/pull/94,sgibson91/pilot-hubs,https://github.com/sgibson91/pilot-hubs,2021-12-10T07:08:59Z,2021-12-10T09:39:28Z,2021-12-10T09:39:28Z,True,closed_last_month,"<a href=""https://github.com/sgibson91/pilot-hubs/pull/94"" rel=""noopener noreferrer"" target=""_blank"">Enable NFS home directory for UToronto</a>","<a href=""https://github.com/sgibson91/pilot-hubs"" rel=""noopener noreferrer"" target=""_blank"">sgibson91/pilot-hubs</a>"
